1.48	-0.0133716	0.00707689	-0.00561693	0.00526048	0.0108774	-4.12659
1.49	-0.0135101	0.00697762	-0.005586	0.00530659	0.0108926	-4.12279
1.5	-0.0136476	0.00687571	-0.00555647	0.00535205	0.0109085	-4.11901
1.51	-0.013784	0.00677117	-0.00552836	0.00539684	0.0109252	-4.11524
1.52	-0.0139192	0.00666403	-0.00550171	0.00544095	0.0109427	-4.11147
1.53	-0.0140533	0.00655433	-0.00547657	0.00548436	0.0109609	-4.10772
1.54	-0.0141862	0.00644209	-0.00545297	0.00552705	0.01098	-4.10397
1.55	-0.0143178	0.00632735	-0.00543095	0.00556901	0.011	-4.10022
1.56	-0.0144482	0.00621013	-0.00541054	0.00561022	0.0110208	-4.09649
1.57	-0.0145772	0.00609046	-0.00539179	0.00565067	0.0110425	-4.09276
1.58	-0.0147049	0.00596839	-0.00537472	0.00569034	0.0110651	-4.08903
1.59	-0.0148312	0.00584394	-0.00535938	0.00572921	0.0110886	-4.08532
1.6	-0.014956	0.00571716	-0.0053458	0.00576726	0.0111131	-4.08161
1.61	-0.0150794	0.00558807	-0.00533402	0.0058045	0.0111385	-4.0779
1.62	-0.0152012	0.00545673	-0.00532407	0.00584088	0.011165	-4.0742
1.63	-0.0153215	0.00532316	-0.00531599	0.00587642	0.0111924	-4.0705
1.64	-0.0154402	0.00518741	-0.00530981	0.00591108	0.0112209	-4.06681
1.65	-0.0155573	0.00504952	-0.00530556	0.00594486	0.0112504	-4.06312
1.66	-0.0156728	0.00490954	-0.00530328	0.00597773	0.011281	-4.05944
1.67	-0.0157865	0.0047675	-0.005303	0.0060097	0.0113127	-4.05575
1.68	-0.0158986	0.00462345	-0.00530476	0.00604074	0.0113455	-4.05208
1.69	-0.0160089	0.00447743	-0.00530858	0.00607084	0.0113794	-4.0484
1.7	-0.0161173	0.00432951	-0.00531451	0.00609999	0.0114145	-4.04473
1.71	-0.016224	0.00417971	-0.00532256	0.00612818	0.0114507	-4.04106
1.72	-0.0163288	0.00402809	-0.00533277	0.00615539	0.0114882	-4.03739
1.73	-0.0164318	0.00387471	-0.00534517	0.00618161	0.0115268	-4.03372
1.74	-0.0165328	0.0037196	-0.00535978	0.00620684	0.0115666	-4.03005
1.75	-0.0166319	0.00356283	-0.00537665	0.00623105	0.0116077	-4.02638
1.76	-0.016729	0.00340445	-0.0053958	0.00625425	0.01165	-4.02271
1.77	-0.0168241	0.0032445	-0.00541724	0.00627641	0.0116937	-4.01905
1.78	-0.0169172	0.00308305	-0.00544102	0.00629753	0.0117386	-4.01538
1.79	-0.0170082	0.00292014	-0.00546716	0.00631761	0.0117848	-4.01171
1.8	-0.0170971	0.00275584	-0.00549568	0.00633662	0.0118323	-4.00804
